# LongYin English canonical data - generated from the complete user translation corpus
依山而建，殿宇嵯峨，气势雄伟的寺庙群，金顶与红幡白墙交相辉映，颇为肃穆庄严。传闻其僧众极擅炮制高原珍稀药材，以此制成之藏药更是具有枯骨生肌，返老还童等神奇功效。	A grand mountain palace-temple complex with sacred significance.
之至高境界	the highest realm
或谋取利益	or bring me profit
我便万万不愿去做	I absolutely refuse to do it
我虽无门无派	Though I belong to no sect
少了份依靠	I have fewer people to rely on
却也不必遵守	but I also do not have to obey 
那些清规戒律	those strict sect rules
落得一个逍遥快活	leaving me free to live as I please
若遇到仇家上门	If an enemy comes seeking revenge
打得过就打	fight if you can win
打不过只管逃跑便是	if you cannot win, just run away
Jianghu中人	people of the Jianghu
岂不是美事一桩	would that not be a wonderful thing
得了件	obtained a 
颇觉意气相投	and feel we get along very well
不如就此结为知己	why not become close friends
结为了知己	became close friends
只需消耗	only need to consume 
伤势	injuries
魏师兄	Senior Brother Wei
只怕是有事相求	I suppose you have a favor to ask
所谓名门高手	so-called masters of prestigious sects
实则大多酒囊饭袋而已	are mostly useless fools
若能增加一些	if you could add a little more 
可以夺取商店内一件	you may seize one item from the shop
穿越迷宫后	After traversing the maze, 
可以窃取商店内一件	you may steal one item from the shop
举办Banquet	Holding a Banquet
前来参与	to attend
此回想要筹备何种档次	what tier would you like to prepare this time
乃Jianghu	is a Jianghu 
如今我已修得	I have now mastered 
蜀中仙云映霞光	The Misty Clouds in Shu
Jianghu翻沸壮士死	The Jianghu Boils as Heroes Fall

# TEST34 recurring safe phrase wave from repeated Latest.log sessions
本门	Our Sect
时无英雄，使竖子成名	In an age without true heroes, lesser men rise to fame
当下江湖所谓名门高手	most so-called masters of today's prestigious sects
若有人敢与我为敌	If anyone dares make an enemy of me
也要追寻武学之至高境界	I will pursue the highest realm of Martial Arts
若是一事不能增进武艺或谋取利益	If something neither improves my Martial Arts nor brings me any benefit
我适才突觉饥饿难耐	I suddenly became unbearably hungry
正准备去寻觅些	I was just about to look for some
意下如何	what do you think
若能硬扛几招	if you can withstand a few moves
试试威力	to test its power
那就再好不过了	that would be perfect
人生难得一知己	A true friend is hard to find in life
此番情谊我一定铭记在心	I will remember this kindness

# TEST35 recurring safe fragments not covered by source YAML
不过既然徒儿坚持	But since you insist, my disciple
徒儿寻我有何贵干	what brings you to see me, my disciple
徒儿所言虽有几分道理	What you say has some merit, my disciple
但终究难以服众	but ultimately it is difficult to convince everyone
本月还是	this month we should still 
应当建议哪一种方针	which policy should I recommend
保护我方	Protect our 
护送女眷	Escort the Ladies
外交亲善	Diplomatic Goodwill
外交羞辱	Diplomatic Humiliation
血战一场	after a fierce battle
竟敢伤我	How dare you hurt my 

# TEST39 final aggressive canonical-safe recurring fragments
你刚刚这套招式使出来虚实混乱，轻重无序	your technique just now was confused in its feints and substance, with no order between light and heavy movements
真是错误百出	it was riddled with mistakes
我看明明是孙师姐你有问题吧	I think you are the one with the problem, Senior Sister Sun
对本门武学的精要之处一知半解	you only half understand the essence of our sect’s martial arts
却在这儿好为人师	yet you are here acting like a teacher
这不是金师兄吗	Isn’t that Senior Brother Jin?
来的正好	Perfect timing
你来评评理	Come judge this for us
我与封师妹合力之下	Even with Junior Sister Feng and me working together
竟也未能取胜	we still failed to win
此战令人获益良多	This battle taught me a great deal
还需回去细细思量一番	I still need to return and reflect on it carefully
山门口徘徊已久	has been lingering at the mountain gate for quite some time
此次特地带数名	I have specially brought several
前来拜访	to pay a visit
不吝赐教	please do not hesitate to offer your guidance
有朋自远方来，不亦乐乎	A friend from afar comes; is that not a delight?
有朋自远方来	A friend has come from afar
徒儿最近练功可有懈怠	Disciple, have you been slacking in your martial arts practice lately?
需知江湖中人若不勤练	You should know that anyone in the Jianghu who neglects their training
千里之行始于足下	A journey of a thousand miles begins with a single step
哪怕再小的任务也不能掉以轻心	Even the smallest quest must not be taken lightly
徒儿你速去	Disciple, go at once to
获得经验	Experience gained
战时我方全体	All allies in battle
孙师姐	Senior Sister Sun
封师妹	Junior Sister Feng
一名霸刀门	A member of Badao Sect
亲传弟子	Prime Disciple
我乃霸刀门	I am from Badao Sect
徒儿也在	my disciple is here as well
共话桑麻	and chat about everyday matters
青山不改，绿水长流	May the green mountains remain and the waters flow forever
清仓钜惠	Clearance Sale
走过路过千万不能错过了噢	Don’t miss this bargain as you pass by!
由于拍卖会资金与展位有限	Because the auction has limited funds and exhibition space
因此只可寄售一件	only one item may be consigned
机不可失	This opportunity must not be missed
原来是商家打折甩卖啊	So it was just a merchant clearance sale
近来世道纷乱，盗匪横行	These are troubled times, with bandits rampant
即便像我这种习武女子	Even for a woman trained in martial arts like me
野外独行也有诸多凶险与不便之处	traveling alone in the wilderness carries many dangers and inconveniences
总算是安全抵达了	We finally arrived safely
这一路有赖	I owe this safe journey to
周全，实在感谢	careful protection. I am truly grateful
忽然间一阵劲风卷起	Suddenly, a fierce gust swept in
你赶忙回头一挡	you quickly turned and blocked it
格开了来袭兵器	deflecting the incoming weapon
原来一名采花大盗	It was a notorious lecherous bandit
已经跟随多时	who had been following for quite some time
势头不妙	Things are looking bad
你我就此分头逃开	let us split up and escape
料想这恶贼也追之不及	that villain should not be able to catch both of us
没想到溜的挺快	I did not expect them to flee so quickly
此地有一洞天福地	there is a blessed hidden haven here
其间时有珍稀药材出土	rare medicinal ingredients are sometimes found there
这堆废墟骨骸看似平平无奇	This pile of ruins and bones looks unremarkable
却似乎埋藏着数件古物	yet several antiques seem to be buried within
时间精力有限	With limited time and energy
就选择其中一件进行挖掘	I will excavate just one of them
行至山穷水尽，精疲力竭，不得不原路折返	reached the end of the road, exhausted, and had no choice but to turn back
在温泉中休整疗养	rested and recuperated in the hot springs
生命内力恢复	Health and Inner Force restored by
治疗对方的伤势	Treat the other person’s injuries
治疗效果越好，增加越多好感	The better the treatment, the more Affection is gained
请求对方鉴定一件珍宝	Ask the other person to appraise a treasure
消耗1点好感	Costs 1 Affection
请求对方治疗自己的伤势	Ask the other person to treat your injuries
对方相关技艺越高，治疗效果越好	The higher their relevant skill, the better the treatment
消耗2点好感	Costs 2 Affection
江湖险恶，还是不要与人轻易结仇为好	The Jianghu is fraught with danger; it is best not to make enemies lightly
正在建造中	Under Construction
建造中	Under Construction
零	0
经验 获取	Experience Gained
第十层	Level 10
第三层	Level 3
第一章	Chapter 1
第三章	Chapter 3

# TEST40 2000-unresolved canonical-safe phrase wave
比武大会	Martial Arts Tournament
失落宝藏	Lost Treasure
世外桃源	Hidden Paradise
砂砾	Gravel
同门比试	Intra-Sect Sparring
掌门大会	Sect Leaders' Assembly
护送侠士	Escort the Hero
皇家宝库	Imperial Treasury
神秘石碑	Mysterious Stone Tablet
这分舵中人来人往	People come and go through this Branch
不乏一些意欲拜入本门的武林人士	including many martial artists hoping to join Our Sect
若是少侠有心	If you are interested, Young Hero
可在此物色一名新弟子人选	you can look here for a promising new disciple
估摸着花上五天时间就够了	About five days should be enough
端午临中夏	The Dragon Boat Festival arrives in midsummer
时清日复长	when the days grow long and clear
又是一年端午佳节	Another Dragon Boat Festival has arrived
不妨去城中闲逛一番	Why not stroll through the city
买几个粽子尝尝	and try some zongzi
自古以来，赛龙舟皆是端午节庆重要活动	Dragon boat racing has long been an important Dragon Boat Festival tradition
自古以来	Since ancient times
赛龙舟皆是	dragon boat racing has been
节庆重要活动	an important festival tradition
不过许多城镇并无水道毗邻	However, many towns have no nearby waterways
又恰逢时年干旱多有不便	and this year's drought makes matters even more difficult
因此许多地方便以赛马大会代替庆祝	so many places hold Horse Racing Tournaments instead
本次端午赛马大会盛况空前	This Dragon Boat Festival Horse Racing Tournament is unprecedented in scale
盛况空前	unprecedented in scale
奖品丰厚	with generous prizes
规格高过日常赛马许多	and a much grander format than ordinary races
错过实在可惜	It would be a shame to miss it
不妨披挂上马	Mount up
大展雄威	and show your prowess
与其他参赛者一较高下	against the other contestants
好！既然如此，参赛者请上前准备	Good! In that case, contestants, step forward and prepare
赛马大会马上开始	the Horse Racing Tournament is about to begin
只要在比赛中前三名抵达终点	Anyone who finishes in the top three
就能获得赏银以示鼓励	will receive Silver as a reward
望各位大侠拍马向前，奋勇争先	Great Heroes, charge forward and give it your all
最终都能取得满意名次	and may you all earn a satisfying rank
此布告栏之处人来人往	This Notice Board is in a busy spot, with people constantly coming and going
何不找个显眼之处	Why not find a prominent spot
吆喝卖艺	and put on a Street Performance
好赚些盘缠	to earn some traveling money
要进行何种难度	What difficulty would you like
要进行何种	What kind of
难度越高，便可以获得更多银两	The higher the difficulty, the more Silver you can earn
但如果失败	But if you fail
本人初到贵宝地	I am new to this land
身无长技	and possess no remarkable skills
只是自幼练得一火眼金睛	but since childhood I have trained a keen eye
铁口直断的鉴宝本领	and an uncanny talent for appraising treasures
珍宝鉴定？我看是鱼目混珠吧	Treasure Appraisal? Looks more like passing off fakes as the real thing to me
如果真有本事	If you are truly skilled
便让我来考你一考	let me put you to the test
这些珍宝虽绝非凡品，我依然全部鉴定了出来	These treasures are extraordinary, yet I still appraised every one of them
这些珍宝虽与众不同，我还是鉴定出了其中大半	These treasures are unusual, but I still managed to appraise most of them
各位父老乡亲们若是看得开心	If everyone enjoyed the show
还望打赏一二	please spare a small tip
打赏一二	a small tip
也不枉我这一番辛苦	so my efforts were not in vain
我还是鉴定出了其中大半	I still managed to appraise most of them
少侠少侠，十万火急，速速救援啊	Young Hero! This is urgent—please come to our aid at once
十万火急	extremely urgent
速速救援	come to our aid at once
近日压镖途经贵派宝地	Recently, while escorting a caravan through your sect territory
压镖途经贵派宝地	while escorting a caravan through your sect territory
路过一处山林时	as we passed through a forest
突然冲出伙强人将兄弟们团团围住	a band of brigands suddenly appeared and surrounded my brothers
只有我一人见机不妙逃了出来	I alone managed to escape
还望贵派能看在武林同道的份上	I hope your sect will aid us for the sake of our fellow martial artists
武林同道的份上	for the sake of our fellow martial artists
施以援手	lend us your aid
这次咱们镖局若能得救	If our escort agency survives this
必当重谢	we will reward you generously
我这就将遇袭之处标出	I will mark the place where we were attacked
你按镖头指示抵达目标地点	Following the escort chief’s directions, you reach the site
只见一群强人正围着镖队僵持不下	and find a band of brigands locked in a standoff with the escort team
有数名镖师已然身受重伤	Several escorts are badly wounded
勉强支撑着	and barely holding on
先别动手	Wait, do not attack yet
四处彩旗招展，人头攒动	surrounded by fluttering banners and a bustling crowd
台上鼓声阵阵，越发急促	Drums thunder from the stage with growing urgency
已有不少武林人士站在台上摩拳擦掌	while many martial artists are already warming up in the ring
看来比武大赛即将开始了	It looks like the Martial Arts Tournament is about to begin
比武大赛正式开始	The Martial Arts Tournament has begun
请报名者上前热身	Contestants, step forward to warm up
逐对进行比武	matches will be held one pair at a time
只要在比赛中取得前三名	Anyone who places in the top three
比赛中取得前三名	places in the top three
就能获得赏银与奖品以示鼓励	will receive Silver and prizes
望各位大侠奋勇争先	May every Great Hero give it their all
本届比武大会	this Martial Arts Tournament
比武大会最终排名	Martial Arts Tournament final rankings
技压群雄，拔得头筹	You surpassed every rival and claimed first place
寿师妹	Junior Sister Shou
欧阳师妹	Junior Sister Ouyang
林师妹	Junior Sister Lin
蔡师弟	Junior Brother Cai
余师姐	Senior Sister Yu
南门女侠	Heroine Nanmen
夏侯女侠	Heroine Xiahou
玉女侠	Heroine Yu
令狐师弟	Junior Brother Linghu
欧阳师妹不妨与我小酌几杯	Junior Sister Ouyang, why not have a few drinks with me
我与林师妹合力之下	Even with Junior Sister Lin and me working together
余师姐早上好啊	Good morning, Senior Sister Yu
难得余师姐有此雅兴	It is rare for Senior Sister Yu to be in such high spirits
来得正好	Perfect timing
好生了得	truly impressive
说的入情入理	That is very well said
吾生也有涯	My life has limits
而武道无涯	but the Martial Way has none
以有涯随无涯	To pursue the limitless with a limited life
又何尝不可	why should I not
骨骼精奇	with extraordinary aptitude
双手过膝	whose hands extend past the knees
显然正是万中无一的	clearly a one-in-a-thousand
与欧阳师妹抬爱	and Junior Sister Ouyang’s kind regard
你站在山门口东张西望的，可有何贵干啊	You are standing at the sect gate looking around—what brings you here
欠我不少银两，早已过了还款期限	owes me a substantial amount of Silver, and the repayment is long overdue
欠我不少	 owes me quite a lot
早已过了还款期限	and the repayment is long overdue
我此次特意前来	I came here specifically
便是为了讨回这笔欠款	to collect that debt
这家伙，估计是想要赖账不还了	This fellow is probably trying to avoid repaying the debt
只是不知该如何打发这个债主啊	but I wonder how I should deal with this creditor
有事出远门了吗	 has gone away on business
山高皇帝远，老子称大王	The mountains are high and the emperor is far away—I am king here
今天不把钱财留下，就别想站着回去	Leave your valuables, or you will not walk away
行走江湖正所谓朋友千个少，冤家一个多	As the saying goes in the Jianghu, a thousand friends are too few and one enemy is too many
我有几句良言，还请君一听	I have a few words of advice—please hear me out
我也并非穷凶极恶之人	I am not utterly ruthless
放你一马	let you go
拿去便是	Here you go
两银子	 taels of Silver
只是不知这所谓皇家宝库	I just wonder whether this so-called Imperial Treasury
是否真值得如此一番艰难险阻	is really worth all this hardship and danger
又是一年	Another year has come
有匹名驹出没	a fine steed has appeared
心头所好	something dear to my heart
什么贼人竟如此大胆	What thief could be so bold
竟想窃取我的	to try to steal my
原来如此！此事十万火急，不容怠慢	I see! This is extremely urgent and cannot be delayed
既然如此，我也不多做打扰了，就此告辞	In that case, I will not trouble you any further. Farewell
莫不是想出手袭击武林同道	Are you planning to attack a fellow martial artist
感谢各位亲朋好友，武林同道	Thank you, friends, family, and fellow martial artists
若非当真穷途末路	If they were not truly at the end of their rope
谁又会愿意出售家传之物呢	who would willingly sell a family heirloom
只怕引起武林同道不满	It may anger our fellow martial artists
还需另待时机才是	so we should wait for another opportunity
第九层	Level 9
第八层	Level 8
第七层	Level 7
第六层	Level 6
第五层	Level 5
第四层	Level 4
第二层	Level 2
第一层	Level 1
九品	Ninth Rank
内</b>	</b>

# TEST40 recurring mixed-log and UI phrases
翡翠	Jadeite
长剑	Long Sword
毒虫	Venomous Insects
大型	Large
信息	Information
学会了新武功	learned a new Martial Art
学习了新武功	learned a new Martial Art
训练了	trained in 
烹饪了	cooked 
进行了粹毒	applied poison to 
粹毒	Poisoning
一处山洞之中	a cave
一处地宫之中	an underground palace
隐藏有前朝巨富秘密储存的大量银两	a vast cache of Silver secretly stored by a wealthy figure of the former dynasty
隐藏有前朝皇帝秘密储藏的奇珍异宝	Rare Treasures secretly stored by a former emperor
领悟天赋	unlock Talents
将武功修炼至十重获得天赋点	Advance a Martial Art to Level 10 to gain Talent Points
同门Sparring	Intra-Sect Sparring
Sect Quest完成	Sect Quest Complete
战斗信息	Battle Information
Battle信息	Battle Information
大型Explosive Barrel	Large Explosive Barrel
中庸 Way	Middle Way
十重	Level 10
一番切磋	a sparring match
最终取胜	ultimately won
对自身装备的	on their equipped 
本门这些院落若全部打扫一遍	It would take quite some effort to clean all the courtyards of Our Sect
不妨去城中	Why not head into the city
临中夏	arrives in midsummer
上前热身	step forward to warm up
依我所见	In my view
说起来	Speaking of which
稍后便品尝这	I will taste this shortly
欢呼震天	cheers thundered through the city

# TEST40 additional UI/log residues from 2000 wave
滞销	Slow Sales
训练	Training
研究	research
科技	technology
允许	Allow
禁止	Disallow
仅藏经阁	Scripture Pavilion Only
新武功	new Martial Arts
只允许学习藏经阁内新武功	Only new Martial Arts from the Scripture Pavilion may be learned
允许学习任何新武功	Allow learning any new Martial Arts
禁止学习新武功	Disallow learning new Martial Arts
是否允许弟子学习新武功	Whether disciples may learn new Martial Arts
希望我将之护送到	asked me to escort them to 
呼~	Phew~
两银钱	 taels of Silver
两银	 taels of Silver
同门	fellow disciple
完成	Complete
获得胜利	won
一处山洞	a cave
一处地宫	an underground palace
秘密储存的大量银两	a large cache of secretly stored Silver
秘密储藏的奇珍异宝	secretly stored Rare Treasures
经过一番	after a 
行囊	Pack

# TEST40 final terminology coherence
强盗癸	Bandit J
镖师	Escort Guard
镖局	Escort Agency
镖队	Escort Team
上乘拳掌	Superior Fist
上乘奇门	Superior Qimen
上乘射术	Superior Archery
上乘长兵	Superior Polearm
秘传拳掌	Secret Fist
秘传奇门	Secret Qimen
秘传射术	Secret Archery
秘传长兵	Secret Polearm
基础拳掌	Basic Fist
基础射术	Basic Archery
进阶射术	Advanced Archery
顶极拳掌	Ultimate Fist
顶极奇门	Ultimate Qimen
顶极射术	Ultimate Archery
顶极长兵	Ultimate Polearm
绝世拳掌	Peerless Fist
绝世奇门	Peerless Qimen
绝世射术	Peerless Archery
绝世长兵	Peerless Polearm
无人问津	is in little demand
风靡一时	is all the rage
暴跌	plummeted
大涨	surged
买卖价格	Market Price
举办了一场	held a
一位名为	someone named
遭逢	encountered
奇遇	Fortuitous Encounter
勇夺冠军	claimed the championship
技压群雄	outclassed all rivals
疠气流行	pestilence spread
染病僵仆者可谓难计其数	countless people fell ill and collapsed
盗匪肆虐	bandits ran rampant
为祸一方	terrorizing the region
使得周遭民众人人自危	leaving the surrounding populace fearful
土地干旱	the land was struck by drought
蝗灾大起	a severe locust plague followed
一时间人心惶惶	panic spread among the people
只道是天降灾罚	who believed it was punishment from Heaven
乡绅自发捐款	local gentry donated funds
组织义工修筑	and organized volunteers to build
防御工事	defensive fortifications
工事冲毁	fortifications were washed away
决堤	the dikes burst
四野横流	floodwaters spread across the countryside
完成了重要委托	completed an important commission
名望	Fame
以填补	to fill
招募了民间高手	recruited a local expert
邀请了民间高手	recruited a local expert
食用	consumed
得到一株异草	obtained a rare herb
服食后	after consuming it
欣欣向荣	is flourishing
如日方生	rising like the morning sun
势力发展颇为迅猛	and its influence is expanding rapidly
消耗天数	Days Required
突破效率	Breakthrough Efficiency
突破伤势	Breakthrough Injury Risk
主管门派赏罚法度事宜	Oversees the sect’s rewards, punishments, and regulations
赏罚法度事宜	matters of rewards, punishments, and regulations
营造建设事宜	construction and development
文书经藏事宜	documents and scripture archives
医疗康养事宜	medicine and recuperation
情报探查事务	intelligence gathering
习武传功事宜	martial training and instruction
征伐防卫事务	campaigns and defense
之左膀	’s trusted lieutenant
之右臂	’s right-hand aide
听闻此处近郊时有异状发生	I have heard of strange occurrences nearby
少侠若花上三日在此探索一番	If you spend three days exploring the area
或许会有所收获	you may find something worthwhile
这位少侠	Young Hero
走过路过不要错过	do not pass this up
我这些商品虽有些陈旧	my wares may be a little old
但胜在量大管饱	but there is plenty to choose from
物美价廉	and the prices are fair
大侠风尘仆仆	Great Hero, you look travel-worn
匆忙赶路的样子	as though you have been hurrying along the road
想必是劳累了吧	you must be tired
小的是此地的农户	I am a farmer from around here
住处恰好就在这附近	and my home is just nearby
大侠若是愿意花上几两银子	If you are willing to spend a few taels
便能租用床位休憩一番	you can rent a bed and rest for a while
大侠神色匆匆	Great Hero, you look hurried
面露疑惑的样子	and rather lost
想必是迷路了吧	perhaps you have lost your way
小的是此地的猎户	I am a hunter from around here
小的便把此处地形如实相告	I will tell you everything I know about the area
行至一处凶险时	Upon reaching a dangerous stretch
突然窜出二道人影	two figures suddenly darted out
突然窜出几道人影	several figures suddenly darted out
将你的去路拦住	and blocked your path
行至山穷水尽	reached the end of the road
精疲力竭	utterly exhausted
不得不原路折返	and had no choice but to turn back
着重栽培的可造之材	promising talents worth cultivating
此地筹办	organizing here
无暇分身	too busy to step away
如有怠慢	if I have been a poor host
见谅	please forgive me
朝向别处	turning aside
诶诶	Hey, hey
把碗筷放	put the bowls and chopsticks
那儿就可以了	over there will do
每年十一月	every November
召开之时	when it is convened
会上每位	at the meeting, each
皆需选出四名	must select four
各大	the major
正式金盆洗手退隐	formally retired from the Jianghu
有一名绝色女子出没	an exceptionally beautiful woman has been seen
专骗涉世未深的男性钱财	swindling money from inexperienced young men
苍翠葱郁	lush and verdant
想必能制成优良的	could surely be made into fine
前去拜师学艺者却寥寥无几	yet very few came to seek apprenticeship
出手阔绰	spent generously
拔得头筹	claimed first place
一骑当先	took the lead
加成仅作用于该	the bonus applies only to that
加成仅	the bonus only
受到的	received
寻得仇家踪迹	found traces of an enemy
偷偷溜下山了吧	sneaked down the mountain again, did you?
你慌慌张张的从大门跑进来干啥	Why did you rush in through the main gate in such a panic?
能没有能入得了眼的	could there really be nothing that catches your eye?
瞧瞧我带的这些商品	take a look at the goods I brought
让人难以满意啊	it is hard to be satisfied with this
进行探索	Explore
主管	Oversees
招收	Recruit
经费	Funds
最低	Minimum
效率	Efficiency
修缮	Renovate
铁扇	Iron Fan
碎石	Crushed Stone
扳指	Thumb Ring
杂草	Weeds
千里名驹	Thousand-Li Steed
中秋	Mid-Autumn Festival
行侠仗义	Chivalrous Deeds
结队比武	Team Sparring
拜师学艺	Seek a Master
手架势	Arm Stance
头架势	Head Stance
足架势	Leg Stance
胸架势	Torso Stance
不敢倚先贤	I dare not rely on the sages of old
举头望山月	I lift my head and gaze at the mountain moon
九重谁省谏书函	Who within the ninefold palace heeds letters of remonstrance?
今人多不弹	Few people today still play it
但见羣鸥日日来	Only flocks of gulls come day after day
余亦乘舟归鹿门	I too take a boat home to Lumen
偶似山林客	At times I seem a recluse of the mountains
凤去台空江自流	The phoenix is gone, the terrace empty; the river flows on
却话巴山夜雨时	And speak again of the night rain on Mount Ba
天长路远魂飞苦	Heaven is vast, the road is long; my soul flies in anguish
嫁得瞿塘贾	Married to a merchant of Qutang
山形依旧枕江流	The mountain still rests beside the flowing river
归来且闭关	I return and close my gate in seclusion
慈母手中线	Thread in a loving mother’s hand
我歌今与君殊科	My song today is of a different kind from yours
或恐是同乡	Perhaps we are from the same hometown
明月来相照	The bright moon comes to shine on me
春风十里扬州路	Ten miles of spring breeze along the roads of Yangzhou
昨夜风开露井桃	Last night’s wind opened the peach blossoms by the well
昨者州前搥大鼓	Yesterday great drums thundered before the prefecture
晓月过残垒	The dawn moon passes over ruined ramparts
来往不逢人	I come and go without meeting a soul
残云归太华	Tattered clouds return to Mount Taihua
泪湿罗巾梦不成	Tears soak the silk kerchief; dreams will not come
深柳读书堂	Deep among the willows stands the reading hall
玉颜不及寒鵶色	A jade face pales beside the winter crow’s dark hue
男儿事长征	A man’s duty lies on the long campaign
白狼河北音书断	North of the White Wolf River, all letters have ceased
直挂云帆济沧海	I will hoist my cloud-like sail and cross the boundless sea
福移汉祚难恢复	Fortune shifted; the Han realm was hard to restore
移舟泊烟渚	I move my boat to moor by the misty islet
童颜若可驻	If youthful looks could be made to stay
苍苍竹林寺	The bamboo-grove temple lies deep in green
请君爲我侧耳听	Please lend me your ear and listen
辜负香衾事早朝	I forsake the fragrant bed to attend the morning court
酌饮四坐以散愁	Pour wine for all around to scatter sorrow
金陵津渡小山楼	At Jinling Ferry stands the Little Mountain Tower
镜湖三百里	Mirror Lake stretches three hundred li
长安一片月	A single moon hangs over Chang’an
隠隠飞桥隔野烟	A faint flying bridge lies beyond the country mist
青泥何盘盘	How winding is the Green Mud Pass
鸣筝金粟柱	The zither rings from its golden frets
亚相勤王甘苦辛	The vice minister served the king, enduring every hardship
北阙休上书	At the northern palace gate, submit no more memorials
南山归敝庐	I return to my humble hut beneath the southern mountain
君歌声酸辞且苦	Your song is plaintive, its words full of sorrow
城阙辅三秦	The capital is guarded by the lands of the Three Qin
大雪满弓刀	Heavy snow covers bows and blades
巢在三珠树	Its nest rests in the Three-Pearl Tree
昭王白骨萦烂草	King Zhao’s white bones lie tangled in rotting grass
有口莫食首阳蕨	Though you have a mouth, eat not the ferns of Shouyang
枫叶落纷纷	Maple leaves fall in endless flurries
洞壑当门前	Caves and ravines lie before the gate
浩然离故关	With a noble spirit, I leave the old pass
淮南一叶下	In Huainan, a single leaf falls
瑶池阿母绮窗开	The Queen Mother at Jade Pool opens her brocade window
禁门宫树月痕过	Moonlight traces across palace trees behind forbidden gates
秋风忽忆江东行	The autumn wind suddenly recalls my journey east of the river
羣壑倏已暝	The myriad valleys suddenly sink into dusk
自小不相识	we did not know each other as children
自尔爲佳节	from then on it became a festive day
行人刁斗风砂暗	Travelers’ watch-gongs sound as wind and sand darken the sky
谓城朝雨浥轻尘	Morning rain in Weicheng dampens the light dust
渭城朝雨浥轻尘	Morning rain in Weicheng dampens the light dust
迢遰送斜晖	Far away, I see off the slanting evening light
金屋无人见泪痕	No one in the golden chamber sees the traces of tears
阁道廻看上苑花	From the gallery road I look back at flowers in the imperial garden
飘飘何所似	Drifting, what am I like?
飞入寻常百姓家	They fly into the homes of ordinary folk
黄鹤一去不复返	The yellow crane departed, never to return
会心	Critical Hit
配置文件	Config File
状态	Status
这位是	This is
也是我的	is also my
早上好啊	Good morning.
搜刮后	after looting
窃取	steal
此地的树木苍翠葱郁	The trees here are lush and verdant
想必能制成优良的木材	they should make excellent timber
由于门派仓库已满只得放入行囊	because the Sect Warehouse was full, it had to be placed in the Bag
你慌慌张张的从大门跑进来干啥呢	Why did you rush in through the main gate in such a panic?
不会又背着师傅偷偷溜下山了吧	You did not sneak down the mountain behind Master’s back again, did you?
不会又背着师父偷偷溜下山了吧	You did not sneak down the mountain behind Master’s back again, did you?
得以入室修习的弟子	Disciples permitted to train within the sect
门派着重栽培的可造之材	promising talents the sect focuses on nurturing
现已汇于	have now gathered in
共襄盛举	to take part in the grand gathering
买卖交易	traded goods
出售了闲置物品	sold unused items
洪水决堤	floodwaters breached the levees
将周遭防御工事冲毁殆尽	destroying the surrounding defensive fortifications
吉星高照	blessed by good fortune
寻得失落宝藏	discovered Lost Treasure
搜刮后获得了	after looting it, obtained
已满只得放入	was full, so it had to be placed in
有一名	there is a
现已	has now

# TEST42 safe reusable terms/phrases and accumulated-record blocks
恶贼头目	Bandit Leader
恶贼甲	Bandit A
恶贼乙	Bandit B
恶贼丙	Bandit C
无名地窖	Unnamed Cellar
花瓶	Vase
采掘材料	Mining Materials
采掘	Mining
泰岳巨典	Taiyue Grand Assembly
燎原业火	Karmic Wildfire
评分	Rating
孱弱	Weak
能师妹你语无伦次	Junior Sister Neng, you are rambling incoherently
言不及义	and making no sense
在山门口徘徊已久	has been lingering by the mountain gate for quite some time
似乎是为拜访本派掌门而来	It seems they have come to visit our Sect Leader
来往之人不乏小有名气的意气游侠	it is frequented by promising young wanderers
青年才俊	and talented youths
少侠若是愿意花上五日时间在此处寻访	If you spend five days seeking candidates here, Young Hero
必能拔擢一批可造之材	you should be able to recruit several people of real potential
欲寻人赌上两把	looking for someone for a few wagers
近来诸事不顺	has had a run of bad luck lately
清理门派仓库	cleared the Sect Warehouse
出售了数件闲置装备	sold several unused pieces of equipment
每回合	Each turn
确定要中止挖掘吗？	Are you sure you want to stop digging?
在这荒野之中竟有一地窖入口，其通路幽深阴暗，回环曲折，\n想必有诸多宵小邪祟之徒盘踞其中，正好将他们一网打尽！	There's a cellar entrance hidden in this wilderness. Its passage is deep, dark, and winding.\nNo doubt all manner of villains are lurking inside—perfect. I'll wipe them out in one sweep!
一路跋涉，你终于来到无名地窖深处，只见一处堆积着各式财物的藏宝室赫然眼前，\n旁边几名贼人武器在手，怒目圆睁，似乎要将你生吞活剥。	After a long trek, you finally reach the depths of the Unnamed Cellar. A treasure chamber piled high with valuables lies before you.\nSeveral bandits stand nearby with weapons drawn, glaring as though they mean to tear you apart.
那群恶贼被你悉数击败，纷纷丢盔弃甲，四散逃开去。\n随后你收缴了此处可用之宝物，一把火将这儿烧为灰烬。	You defeat the entire gang of bandits. They cast aside their weapons and armor and flee in every direction.\nYou gather up anything of value, then set the place ablaze and burn it to the ground.
临时搭建起的擂台颇具气势，四处彩旗招展，人头攒动，\n台上鼓声阵阵，越发急促，已有不少本门弟子站在台上摩拳擦掌，\n看来门派大比即将开始了。	The temporary arena is an impressive sight, surrounded by fluttering banners and a bustling crowd.\nDrums thunder from the stage, beating faster and faster as the sect's disciples step forward, eager to compete.\nIt looks like the Sect Tournament is about to begin.
