# Generated rules
^这件(?<p1>[\\s\\S]+?)源于哪朝哪代，又出自何人之手呢？\\.\\.\\.\\.\\.\\.\n咦？似乎有些头绪了\\.\\.\\.\\.\\.\\.$	This ${p1} From which dynasty and era does it originate, and who is the original creator?......\nHm? I seem to be making some progress......	又出自何人之手呢
^这位客官，已经到达目的地(?<p1>[\\s\\S]+?)了。\n祝您一路顺风！$	This gentleman, your destination has been reached ${p1} Ok\nMay you have a smooth journey!	已经到达目的地
^这位施主面色红润，顶冒金光，(?<p1>[\\s\\S]+?)一眼便看出乃是有佛缘之人。\n不知施主可否布施些银两，以作为本寺印经造像，燃香供奉等弘法利生之用。$	This benefactor has a ruddy complexion and is emitting golden light.${p1} At a glance, one can see that you have a Buddhist disposition.\nUnknown benefactor, may I ask if you could make a donation in silver to support the printing of scriptures and the casting of statues for our temple, as well as the burning of incense and other religious practices for the benefit of all beings.	一眼便看出乃是有佛缘之人
^这团队演武乃是五人对战五人，\n(?<p1>[\\s\\S]+?)需要带上四名以上队友前来，方能进行挑战。$	This team martial arts performance is a five-on-five battle.\n${p1} needs to bring four or more teammates to challenge this.	这团队演武乃是五人对战五人
^这团队演武乃是五人对战五人，每次挑战需要消耗一天时间。\n(?<p1>[\\s\\S]+?)当前的胜场为(?<p2>[\\s\\S]+?)，下一场的对手是五名英雄谱中排行(?<p3>[\\s\\S]+?)名左右的侠客，\n已经准备妥当吗？$	This team combat involves five versus five, and each challenge consumes one day of time.\n${p1}'s current wins are ${p2}, The next opponent is ranked among the Five Heroes.${p3} Wanderers to the left and right,\nAre you ready?	下一场的对手是五名英雄谱中排行
^这堆遗迹骨骸看似平平无奇，却似乎有几件古董掩埋其中。\n只可惜眼下时间和精力有限，就选择其中一件进行挖掘好了。\n\\(进行挖掘将消耗(?<p1>[\\s\\S]+?)点耐力\\)$	This pile of ruins might seem ordinary, but it appears to hide a few antiquities.\nSadly, time and energy are limited, so let's choose one of them to excavate for now.\n(Excavation will consume ${p1} Build endurance)	就选择其中一件进行挖掘好了
^这宝箱上有一个颇为坚固的铁锁，可以用这迷宫内找到的钥匙打开，\n实在不行也能用蛮力砸开，就是得耗上额外的时间与精力。\n\\(暴力破解将消耗(?<p1>[\\s\\S]+?)点耐力\\)$	This treasure box has a rather sturdy iron lock that can be opened with a key found within this maze.\nIf all else fails, you can break it open with brute force, but it will require extra time and effort.\n(Violence will exhaust them ${p1} Build endurance)	这宝箱上有一个颇为坚固的铁锁
^这有何难，我身边恰好有一(?<p1>[\\s\\S]+?)，\n(?<p2>[\\s\\S]+?)你只管拿去充饥便是。$	Why bother, I just happen to have one right here.${p1}，\n${p2}, just take it and eat it	你只管拿去充饥便是
^这样，我身上总共带了这(?<p1>[\\s\\S]+?)两银票，你先收下。\n剩下不够的，我尽快想办法去凑齐！$	This way, I'm carrying a total of this ${p1} Two silver notes, you may take them first.\nI'll do my best to make up for the shortfall as soon as possible!	我尽快想办法去凑齐
^这次虽有劳(?<p1>[\\s\\S]+?)出手相助，奈何实在敌众我寡，实力悬殊。\n还望(?<p2>[\\s\\S]+?)莫要心灰意冷，终有一天我(?<p3>[\\s\\S]+?)会与(?<p4>[\\s\\S]+?)一同报仇雪恨！$	This time, though ${p1} helped out, we were still vastly outnumbered and outmatched in power.\nI hope you, ${p1}, do not lose heart. One day, the ${p3} will join forces with your ${p4} to seek revenge!	奈何实在敌众我寡
^这秘籍中有些晦涩难懂之处，我来给(?<p1>[\\s\\S]+?)讲解讲解好了。\n\\(对方(?<p2>[\\s\\S]+?)点(?<p3>[\\s\\S]+?)技能，经验额外增加(?<p4>[\\s\\S]+?)%\\)$	There are some obscure parts in this secret technique. Let me explain them to you, ${p1}.\n(Other person ${p2} Click ${p3} Skill, experience gains increased ${p4}%)	这秘籍中有些晦涩难懂之处
^这等成绩称得上可圈可点，值得称赞了。\n若(?<p1>[\\s\\S]+?)能勤勤恳恳，戒骄戒躁，来年定会更上一层楼。$	This performance deserves commendation, indeed praiseworthy\nIf ${p1} can work diligently and remain humble, next year will surely see great progress.	这等成绩称得上可圈可点
^这终极演武乃是单打独斗，每次挑战均需消耗一天时间。\n(?<p1>[\\s\\S]+?)当前的胜场为(?<p2>[\\s\\S]+?)，下一场的对手是(?<p3>[\\s\\S]+?)，\n已经准备妥当吗？$	This ultimate combat is a one-on-one contest, and each challenge requires one day of time.\n${p1}'s current wins are ${p2}, Next opponent is ${p3}，\nAre you ready?	每次挑战均需消耗一天时间
^这群狗官差平日威风凛凛，仗势欺人，没想到不过是些土鸡瓦犬！\n(?<p1>[\\s\\S]+?)仗义相助，小的们感激于心，奈何事已至此，官府也不会善罢甘休。\n小的们就此别过，各谋生路去了！$	These arrogant officials strut their stuff with authority, bullying the weak with their power. Little did they think they are just clay chickens and pot dogs!\n${p1}, your help is greatly appreciated. However, now that things have come to this, the authorities will not easily let it go.\nFarewell, everyone will go their own way to make a living!	这群狗官差平日威风凛凛
^这荒山野岭间(?<p1>[\\s\\S]+?)突然出现，想必也是为这(?<p2>[\\s\\S]+?)而来。\n可惜我与(?<p3>[\\s\\S]+?)先到一步，你若想独吞，只怕得和我们二人过上几招！$	This ${p1} suddenly appeared in these rugged wilderness hills, likely for this ${p2} And here comes\nUnfortunately, ${p3} and I arrived first. If you want to take everything for yourself, you might have to fight us both!	只怕得和我们二人过上几招
^这莫高窟虽地处幽僻，却藏有经书典籍无数。\n悬崖壁上的石窟亦是潜心闭关，修炼天赋的不二之选。\n以少侠当前之天赋，在此处闭关十五日需消耗(?<p1>[\\s\\S]+?)两银钱，预计可获得(?<p2>[\\s\\S]+?)点天赋。$	Though this Mogao Caves are secluded, they house countless scriptures and classics.\nThe cave on the cliff wall is also an unmatched choice for deep meditation and cultivating one's innate talent.\nWith your current talent, seclusion for fifteen days here will require ${p1} Two silver coins are expected to yield ${p2} Select talents	悬崖壁上的石窟亦是潜心闭关
^这门(?<p1>[\\s\\S]+?)，本就与我的武功路数不符。\n如今将其遗忘，正好腾出心力来修习其他武学！$	This door ${p1}, This is not in line with my martial arts style.\nForget about it now to free up your mind for practicing other martial arts!	正好腾出心力来修习其他武学
^进入结局：(?<p1>[\\s\\S]+?)$	Enter the Ending：${p1}	进入结局
^进攻;AttackResourcPointPlot;(?<p1>[\\s\\S]+?)$	Attack;AttackResourcPointPlot;${p1}	进攻
^连续指点;ForceTeachNPCContinue;(?<p1>[\\s\\S]+?);;♦消耗剩余指点次数\n♦对方武学满级或超过你时自动停止$	Continuous guidance;ForceTeachNPCContinue;${p1};;♦Consume remaining directional inputs\n♦When the opponent's martial arts level is maxed out or exceeds yours, it will automatically stop.	对方武学满级或超过你时自动停止
^造成(?<p1>[\\s\\S]+?) (?<p2>[\\s\\S]+?)$	Cause ${p1} ${p2}	造成
^遗忘“(?<p1>[\\s\\S]+?)”;SpeRemoveTagChoose;(?<p2>[\\s\\S]+?)$	'Forget ${p1}”;SpeRemoveTagChoose;${p2}	遗忘
^那就(?<p1>[\\s\\S]+?)两好了$	Then ${p1} Both are fine	两好了
^那就决定了，请各位弟子分头前往(?<p1>[\\s\\S]+?)，汇合后由我带领出击，定要一举从(?<p2>[\\s\\S]+?)手中夺下此地！$	So it is decided. Please go to your respective destinations, disciples.${p1}, Converging, I will lead the assault and ensure we secure a decisive victory.${p2} Seize control of this area!	请各位弟子分头前往
^那是自然;FinishFightForSpeItem;win-(?<p1>[\\s\\S]+?)-(?<p2>[\\s\\S]+?)$	That is natural;FinishFightForSpeItem;win-${p1}-${p2}	那是自然
^那群杀手被你打的七零八落，四散而逃。\n你从地上散落的行囊中，收缴了付给杀手作为订金的(?<p1>[\\s\\S]+?)两银子$	That group of assassins were scattered and ran in all directions after you beat them up.\nYou seized the down payment for the assassin from the scattered belongings on the ground.${p1} Two silver coins	那群杀手被你打的七零八落
^采集(?<p1>[\\s\\S]+?);ChooseCollectResource;1-(?<p2>[\\s\\S]+?)$	Gather ${p1};ChooseCollectResource;1-${p2}	采集
^重量(?<p1>[\\s\\S]+?)\n价值(?<p2>[\\s\\S]+?)$	Weight ${p1}\nValue ${p2}	重量
^鉴于我现在的(?<p1>[\\s\\S]+?)地位，\n(?<p2>[\\s\\S]+?)愿意将最高等级为(?<p3>[\\s\\S]+?)的库存物品售卖给我。$	Given my current situation,${p1} Status\n${p2} Willing to have the highest level as ${p3} Sell me the items in your inventory	的库存物品售卖给我
^钥匙-1/耐力-(?<p1>[\\s\\S]+?)$	Key-1/Endurance-${p1}	钥匙
^银两:(?<p1>[\\s\\S]+?)$	Silver taels:${p1}	银两
^门下有令，鉴于(?<p1>[\\s\\S]+?)近来兢兢业业，功绩斐然，特此晋升为<b>(?<p2>[\\s\\S]+?)</b>。\n还望卿戒骄戒躁，继续恪尽职守，为国效力。$	Under the order of the hall, considering that ${p1} has been working diligently and achieving remarkable accomplishments recently, they are hereby promoted to <b>${p2}</b>。\nI hope you remain humble and diligent, and continue to serve the country faithfully.	还望卿戒骄戒躁
^门客虽不算正式弟子，但仍可使用部分派内设施。\n此外，也不用受门规繁文缛节之限制，不知(?<p1>[\\s\\S]+?)意下如何？\n\\(成为门客后需为(?<p2>[\\s\\S]+?)效力180日，提前叛离会受到惩罚\\)$	While courtesans are not considered official disciples, they can still use some of the internal facilities.\nMoreover, you won't be restricted by the complicated rules of the sect. What do you think, ${p1}?\n(After becoming a retainer, you must serve ${p2} for 180 days. Quitting early will result in punishment.)	也不用受门规繁文缛节之限制
^门派实力 (?<p1>[\\s\\S]+?)\n发展纲要 (?<p2>[\\s\\S]+?)\n本月方针 (?<p3>[\\s\\S]+?)$	Sect power ${p1}\nDevelopment outline ${p2}\nThis Month's Policy ${p3}	门派实力
^门派银钱\n♦门派银钱消耗包含弟子月俸总计(?<p1>[\\s\\S]+?)两\\((?<p2>[\\s\\S]+?)%\\)\n♦若月底门派银钱告罄，会导致全派弟子忠诚-20$	Sect funds\n♦Sect silver consumption includes the total monthly stipends of disciples ${p1} Two(${p2}%)\n♦If the sect's silver runs out by the end of the month, it will affect all disciples' loyalty.-20	门派银钱消耗包含弟子月俸总计
^闻着酒香一路而来，没想到是(?<p1>[\\s\\S]+?)你在举办宴会啊！\n也罢也罢，既来之则安之，我找个位置去也。$	Trailing the scent of wine all the way, I didn't expect you to be hosting a banquet, ${p1}.\nWell, well, when in Rome, do as the Romans do. I'll find a spot and settle in.	闻着酒香一路而来
^阁下想在(?<p1>[\\s\\S]+?)疗伤几天？每日消耗(?<p2>[\\s\\S]+?)银两，降低(?<p3>[\\s\\S]+?)外伤。\n\\(医馆当前医术为(?<p4>[\\s\\S]+?)，你的医术技能为(?<p5>[\\s\\S]+?)，效果取二者之和。\\)$	Your Excellency wishes to ${p1} How many days to recover? Daily consumption ${p2} Silver, reduce ${p3} External Injury\n(The Medical Pavilion's current skill level is ${p4}, Your medical skill level is ${p5}, The effect is the sum of both)	医馆当前医术为
^阁下想在(?<p1>[\\s\\S]+?)解毒几天？每日消耗(?<p2>[\\s\\S]+?)银两，降低(?<p3>[\\s\\S]+?)中毒。\n\\(医馆当前医术为(?<p4>[\\s\\S]+?)，你的毒术技能为(?<p5>[\\s\\S]+?)，效果取二者之和。\\)$	Your Excellency wishes to ${p1} How many days to detox? Daily consumption ${p2} Silver, reduce ${p3} Poisoned\n(The Medical Pavilion's current skill level is ${p4}, Your Poison Skills are ${p5}, The effect is the sum of both)	医馆当前医术为
^阁下想在(?<p1>[\\s\\S]+?)调息几天？每日消耗(?<p2>[\\s\\S]+?)银两，降低(?<p3>[\\s\\S]+?)内伤。\n\\(医馆当前医术为(?<p4>[\\s\\S]+?)，你的医术内功技能平均为(?<p5>[\\s\\S]+?)，效果取二者之和。\\)$	Your Excellency wishes to ${p1} How many days for the breathing exercise? Daily consumption?${p2} Silver, reduce ${p3} Internal Injury\n(The Medical Pavilion's current skill level is ${p4}, Your average Internal Skill in Medicine is ${p5}, The effect is the sum of both)	你的医术内功技能平均为
^阁下想要挑战我(?<p1>[\\s\\S]+?)，以赢取仓库内物品吗？$	You wish to challenge me?${p1}, To win the items in the warehouse?	以赢取仓库内物品吗
^阁下想要挑战我(?<p1>[\\s\\S]+?)，以赢取藏经阁内秘籍吗？$	You wish to challenge me?${p1}, To win the secret scrolls from the Scripture Pavilion?	以赢取藏经阁内秘籍吗
^阁下难道就是\\.\\.\\.\\.\\.\\.传说中的绝世高手，(?<p1>[\\s\\S]+?)？！\n江湖传闻，您老人家的(?<p2>[\\s\\S]+?)功夫出神入化，天下无敌。\n今日竟能得见前辈真容，当真是三生有幸！$	You are... the legendary master swordsman, aren't you?${p1}？！\nJianghu rumor has it, your respected self's ${p2} Kung fu is transcendent, unbeatable under heaven\nTo be able to see the senior's true form today is truly a blessing beyond three lifetimes!	今日竟能得见前辈真容
^阅读(?<p1>[\\s\\S]+?)秘籍$	Read ${p1} Treasure booklet	阅读
^阅读《(?<p1>[\\s\\S]+?)》$	'read ${p1}》	阅读
^队友 (?<p1>[\\s\\S]+?)/(?<p2>[\\s\\S]+?)$	Teammate ${p1}/${p2}	队友
^附庸(?<p1>[\\s\\S]+?)上贡了20%本月收入。\\((?<p2>[\\s\\S]+?)\\)$	Vassal ${p1} Contributed 20% of this month's income(${p2})	本月收入
^降低(?<p1>[\\s\\S]+?)忠诚(?<p2>[\\s\\S]+?)点$	Reduce ${p1} Loyalty ${p2} Click	降低
^降低(?<p1>[\\s\\S]+?)的(?<p2>[\\s\\S]+?)(?<p3>[\\s\\S]+?)点$	Reduce ${p1} Of ${p2}${p3} Click	降低
^降低与(?<p1>[\\s\\S]+?)的关系(?<p2>[\\s\\S]+?)点$	Reduce contact with ${p1} Relationship ${p2} Click	降低与
^限时(?<p1>[\\s\\S]+?)天$	Limited Time ${p1} Sky	限时
^陨铁(?<p1>[\\s\\S]+?)$	Meteoric iron ${p1}	陨铁
^随便三拳两脚就作鸟兽散，果然是群刁民鼠辈！\n此战(?<p1>[\\s\\S]+?)劳苦功高，上头的赏钱咱几个平分了便是。$	A few punches and kicks and they scatter like birds and beasts-truly a bunch of rogues and vermin!\nThis battle was ${p1}'s hard work, so the reward money from above will be split among us.	上头的赏钱咱几个平分了便是
^随机(?<p1>[\\s\\S]+?)周边(?<p2>[\\s\\S]+?)条通路$	Randomly ${p1} Surrounding area ${p2} An open passage	条通路
^随机打通下(?<p1>[\\s\\S]+?)个穴位</color>$	Randomly clear it through ${p1} An acupoint</color>	随机打通下
^随机揭示(?<p1>[\\s\\S]+?)个点</color>$	Random Revelation ${p1} A point</color>	随机揭示
^随身携带银钱为(?<p1>[\\s\\S]+?)两。$	Carry silver coins with you for ${p1} Two	随身携带银钱为
^难度:(?<p1>[\\s\\S]+?)$	Difficulty:${p1}	难度
^难得(?<p1>[\\s\\S]+?)有此雅兴，那我奉陪便是！$	Hard to find ${p1} with this interest, so I'll join in!	那我奉陪便是
^难得(?<p1>[\\s\\S]+?)有此雅兴，\n你我今天便一道登高望远，共赏美景好了。$	It's rare for ${p1} to have such an interest.\nLet's climb the height today and enjoy the scenery together.	你我今天便一道登高望远
^难得(?<p1>[\\s\\S]+?)有此雅兴，我们便点到为止。\n\\(二人切磋中，剩余(?<p2>[\\s\\S]+?)日\\)$	It's rare for ${p1} to have such an interest, so let's keep it at that.\n(During their sparring, the remaining ${p2} Day)	我们便点到为止
^雪儿你放心！我不会被这奸人的妖言所蛊惑的！\n(?<p1>[\\s\\S]+?)，雪儿如此冰清玉洁之女子，怎么可能会骗人？$	Cherish, you can relax! I won't be deceived by this villain's deceitful words!\n${p1}, Qierxiren, a woman as clear as ice and clean as jade, how could she possibly deceive others?	我不会被这奸人的妖言所蛊惑的
^雪儿，既然如此，你便把借据和药房拿出来，\n给(?<p1>[\\s\\S]+?)一看，此事自然真相大白\\.\\.\\.\\.\\.\\.\\.$	Xue Er, since that's the case, bring out the IOU and the pharmacy.\nShow ${p1} this, and the truth of the matter will naturally become clear.......	你便把借据和药房拿出来
^需支付车费(?<p1>[\\s\\S]+?)银两$	Need to pay the fare ${p1} Silver taels	需支付车费
^需要 (?<p1>[\\s\\S]+?)$	Need ${p1}	需要
^需要:(?<p1>[\\s\\S]+?)(?<p2>[\\s\\S]+?)(?<p3>[\\s\\S]+?)</color>$	Need:${p1}${p2}${p3}</color>	需要
^需要\n(?<p1>[\\s\\S]+?) (?<p2>[\\s\\S]+?)级</color>$	Need\n${p1} ${p2} Level</color>	需要
^需要\n(?<p1>[\\s\\S]+?)人口 (?<p2>[\\s\\S]+?)</color>$	Need\n${p1} Population ${p2}</color>	需要
^需要\n(?<p1>[\\s\\S]+?)弟子 (?<p2>[\\s\\S]+?)</color>$	Need\n${p1} Disciple ${p2}</color>	需要
^需要(?<p1>[\\s\\S]+?)以上$	Need ${p1} Above	需要
^需要(?<p1>[\\s\\S]+?)以下$	Need ${p1} Below	需要
^需要学识(?<p1>[\\s\\S]+?)/(?<p2>[\\s\\S]+?)(?<p3>[\\s\\S]+?)$	Requires knowledge ${p1}/${p2}${p1}	需要学识
^需要门派好感达到(?<p1>[\\s\\S]+?)$	Needs the favor of the Sect to reach ${p1}	需要门派好感达到
^需遗忘后置天赋(?<p1>[\\s\\S]+?)$	Need to Forget Prior Talent ${p1}	需遗忘后置天赋
^青青子衿，悠悠我心。\n其实我等(?<p1>[\\s\\S]+?)这句话，也已经许久了。$	Crimson threads of my collar, lingering in my heart.\nActually, we've been waiting for your ${p1} for quite some time.	也已经许久了
^领悟(?<p1>[\\s\\S]+?)$	Comprehend ${p1}	领悟
^额外内力>(?<p1>[\\s\\S]+?)时\n提升效果-90%$	Extra Inner Power>${p1} Time\nImprovement effect-90%	额外内力
^额外生命>(?<p1>[\\s\\S]+?)时\n提升效果-90%$	Additional Health>${p1} Time\nImprovement effect-90%	额外生命
^飞檐走壁？我看是满地打滚吧！\n(?<p1>[\\s\\S]+?)如果真有本事，便与我来赌上一把。\n若你确实脚下生风，追之难及，父老乡亲们方能慷慨解囊，否则便需输钱于我！$	Roaming across walls? I think he's rolling on the ground!\n${p1}, if you really have the skills, why don't you bet with me?\nIf you truly have feet of swift wind and it's hard to catch up, the villagers will be generous and willing to contribute. Otherwise, you'll have to pay me!	父老乡亲们方能慷慨解囊
^高价出售\\((?<p1>[\\s\\S]+?)两\\);GiveNpcBountyItemPriceSure;3$	Selling at a high price(${p1} Two);GiveNpcBountyItemPriceSure;3	高价出售
^高级嘉奖;RewardForceHeroPlotSure;2-(?<p1>[\\s\\S]+?);0/(?<p2>[\\s\\S]+?)$	High Commendation;RewardForceHeroPlotSure;2-${p1};0/${p1}	高级嘉奖
^（一番传授）\\.\\.\\.\\.\\.\\.如此便是了，(?<p1>[\\s\\S]+?)已掌握这(?<p2>[\\s\\S]+?)的基础要领。\n若想继续精进，还得勤加锻炼，反复琢磨才是。$	(First to impart)......thus it is done. ${p1} has mastered this.${p2} Basic essentials\nTo continue improving, one must practice diligently and reflect repeatedly.	若想继续精进
^（一番治疗）\\.\\.\\.\\.\\.\\.看起来好一些了，不过(?<p1>[\\s\\S]+?)还需注意身体，多加休养才是。$	(The treatment seems to have improved it...) However, ${p1}, you still need to pay attention to your health and get plenty of rest.	看起来好一些了
^（微微一笑，转身离去。渐行渐远之时，却突然转过身来）\n(?<p1>[\\s\\S]+?)若不嫌弃，明年我们再共度七夕如何？$	(Slightly smiling, she turned to leave. As she was gradually moving away, she suddenly turned back.)\n${p1}, if you don't mind, shall we celebrate Qixi Festival together again next year?	明年我们再共度七夕如何
^（扑通一声跪在地上）师傅息怒！\n你就饶了(?<p1>[\\s\\S]+?)吧！$	(Pthud, he kneels down) Master, please calm down!\nJust let ${p1} go!	扑通一声跪在地上
^（抡起铁锤向石板砸去）嚯！哈！嚯！哈！\\.\\.\\.\\.\\.\\.\n这铁锤好生沉重，震的我筋酸骨麻，几下便将石板敲得粉碎。\n(?<p1>[\\s\\S]+?)你感觉如何，可需叫大夫前来救治？$	Swing the iron hammer and strike the stone slab! Ho! Ha! Ho! Ha! ...\nThis iron hammer is terribly heavy, vibrating my muscles and bones until the stone slab shattered with just a few strikes.\n${p1} how do you feel? Do you need me to call a doctor to treat you?	几下便将石板敲得粉碎
^（无趣）哎，食之无味弃之可惜，\n看在(?<p1>[\\s\\S]+?)面子上，还算勉强喝了几杯。$	Boring. Well, it's not exactly pleasant to eat, but throwing it away feels like a waste.\nConsidering ${p1}'s sake, I managed to force a few drinks down.	食之无味弃之可惜
^（欢喜）金樽清酒斗十千，玉盘珍羞直万钱。\n若非(?<p1>[\\s\\S]+?)情高志远，品味不俗，难成此精美绝伦之筵席，佩服佩服。$	Joyful in the golden goblet, clear wine sells for ten thousand coins a dou, jade platters hold precious delicacies worth ten thousand coins.\nIf not for ${p1} having lofty aspirations and refined tastes, it would be impossible to create such an exquisite feast. Well done, well done.	难成此精美绝伦之筵席
^（满意）食不厌精，烩不厌细，\n多谢(?<p1>[\\s\\S]+?)慷慨大方，尽地主之谊，方才使得举座皆欢，宾朋尽乐。$	Satisfy with food that is not overly refined, cooked with meticulous care.\nThanks to ${p1}'s generosity and hospitality, everyone here is in high spirits and having a great time.	方才使得举座皆欢
^（运起轻功跑将开去）嗖！嗖！嗖！嗖！\\.\\.\\.\\.\\.\\.\n(?<p1>[\\s\\S]+?)你可追的上我这速度？现在投降认输还来得及。$	(Summoning Qinggong, he ran off) Whoosh! Whoosh! Whoosh! Whoosh! ...\n${p1} Can you keep up with my speed? You still have time to surrender and admit defeat.	现在投降认输还来得及
^（这(?<p1>[\\s\\S]+?)我早已学会，还是另做打算吧\\.\\.\\.\\.\\.\\.）$	(This ${p1} I've already learned to make alternative plans...)	还是另做打算吧
^（面露难色）啊这\\.\\.\\.\n宴会来宾均是事先邀请，只怕没有多余坐席了，实在抱歉。\n（需要结识对方且不敌对，或声望达到(?<p1>[\\s\\S]+?)点）$	Uh...\nAll guests are invited in advance, so there are likely no additional seats available. I apologize for the inconvenience.\n(requiring a meeting without hostility, or when renown reaches ${p1})	宴会来宾均是事先邀请
^，并购买了(?<p1>[\\s\\S]+?)$	, Bought ${p1}	并购买了
^（(?<p1>[\\s\\S]+?)这家伙，估计是想要赖账不还了，只是不知该如何打发这个债主啊\\.\\.\\.\\.\\.\\.）$	(${p1} This guy is probably trying to avoid paying his debt, but I wonder how I should deal with this creditor...)	只是不知该如何打发这个债主啊
^(?<p1>[\\s\\S]+?)？我明白了。\\\\n正所谓狡兔三窟，但钱款去向不会骗人，\\\\n那贪官一定就藏身在此处！我这就去追查！$	${p1}? I get it.\\nAs the saying goes, a cunning rabbit has three holes, but the direction of money cannot deceive others.\\nThat corrupt official must be hiding right here! I'll go investigate right away!	那贪官一定就藏身在此处
^(?<p1>[\\s\\S]+?)？看来此人的藏身之处就在此地。\\\\n我这就去捉拿此人！$	${p1}? It seems this person's hideout is right here.\\nI'll go capture this person right away!	看来此人的藏身之处就在此地
^(?<p1>[\\s\\S]+?)一年一度的门派比武大会正在举行，各路弟子纷纷前往欲一展身手$	${p1} The annual Sect Combat Tournament is currently underway, and disciples from all quarters are heading there to showcase their skills.	一年一度的门派比武大会正在举行
^(?<p1>[\\s\\S]+?)此后屹立数百年，香火绵延不绝，$	${p1} stood for centuries thereafter, with its lineage unbroken.	此后屹立数百年
^(?<p1>[\\s\\S]+?)的(?<p2>[\\s\\S]+?)遭到了敌对门派(?<p3>[\\s\\S]+?)的袭击，(?<p4>[\\s\\S]+?)各路弟子正紧急前往以求支援。$	${p1}'s ${p2} has been attacked by the opposing sect ${p3}. ${p1} disciples from all quarters are rushing to provide support.	各路弟子正紧急前往以求支援
^(?<p1>[\\s\\S]+?)，万毒池一战你击败本门叛徒思中澜，此前又帮我请吴忧出山主持大局，对大隐阁可谓恩深义重。\\\\n若近来有空，还望你能来<b>大隐阁内</b>一叙，我当以厚礼相赠，以表谢意。$	${p1}, your victory over the traitor Si Zhonglan in the Ten Thousand Poison Pool and your subsequent invitation of Wu You to take charge of the situation have shown great favor and deep gratitude to the Great Hidden Pavilion.\\nIf you have some free time recently, I hope you can come.<b>In the Great Hidden Pavilion </b>Alright, I shall bestow upon you a generous gift to express my gratitude.	万毒池一战你击败本门叛徒思中澜
^(?<p1>[\\s\\S]+?)，你为何面色突变？\\\\n若是身体不适，应当多加休息才是。\\\\n(?<p2>[\\s\\S]+?)$	${p1}, why did your expression suddenly change?\\nIf you feel unwell, you should get more rest.\\n${p2}	应当多加休息才是
^(?<p1>[\\s\\S]+?)，你陆仁谦师伯遭铁掌帮袭击，危在旦夕。你<b>速回门派</b>与师兄弟汇合，尽快前去搭救！$	${p1}, Master Senior Renqian was attacked by the Iron Palm Gang and is in dire peril. You <b>Speed back to the sect </b>Meet your Senior Brother, hurry to rescue!	你陆仁谦师伯遭铁掌帮袭击
^(?<p1>[\\s\\S]+?)，大师兄此前追踪黑风寨贼人许久未归，今日竟突然回到<b>仙霞派</b>啦！还望你赶快回来，一起看看是何情况。$	${p1}, Big Senior Brother had been tracking the bandits from Black Wind Village for some time and had not returned, but he unexpectedly returned today.<b>Xianxia Sect </b>Ah! I hope you'll come back soon so we can figure out what's going on together.	大师兄此前追踪黑风寨贼人许久未归
^(?<p1>[\\s\\S]+?)，大隐阁近来连遭阁主暴毙、副阁主叛逃两大劫难，可谓元气大伤。\\\\n我准备于一个月内前往<b>仙居客栈</b>，请吴忧掌柜重回大隐阁主持大局。\\\\n听闻你此前曾有恩于她，若能同我一道劝她出山，定当感激不尽！$	${p1}, the Great Hidden Pavilion has recently suffered two major blows: the sudden death of the Pavilion Master and the defection of the Deputy Pavilion Master, leaving it severely weakened.\\nI am planning to go in one month.<b>Xianju Inn</b>, Please have Shopkeeper Wu You return to the Great Hidden Pavilion to take charge.\\nHearing that you once did her a favor, if you can persuade her to come out of seclusion with me, I would be eternally grateful!	请吴忧掌柜重回大隐阁主持大局
^(?<p1>[\\s\\S]+?)，姜师姐房中有不少物件失窃，咱们派内怕是遭了贼了！你若无甚要事，就赶快回来和我们一起捉贼。$	${p1}, Sister Qiang's chambers have had many items stolen. Our sect might have been raided by bandits! If you have no pressing matters, come back quickly so we can catch the thieves together.	姜师姐房中有不少物件失窃
^(?<p1>[\\s\\S]+?)，师傅有要事召集大家商议，还望你<b>速回门派</b>！$	${p1}, Master has important matters to convene everyone for discussion, and I hope you will attend.<b>Speed back to the sect</b>！	师傅有要事召集大家商议
^(?<p1>[\\s\\S]+?)，我准备去趟飞龙门，亲自向诸葛掌门求援。你若<b>近三个月内</b>得空，能否来陪我一道前往？$	${p1}, I'm planning to go to Flying Dragon Gate and personally seek aid from Sect Master Zhuge. You should join me.<b>In the past three months </b>Free if you can come along with me?	亲自向诸葛掌门求援
^(?<p1>[\\s\\S]+?)，近几日突然有官府中人登门拜访，你快回门派看看到底是怎么回事。$	${p1}, in recent days, officials from the government have suddenly begun visiting your door. You should return to the Sect to find out what is going on.	近几日突然有官府中人登门拜访
^(?<p1>[\\s\\S]+?)，都点检墓一别已有数日，如今风声渐歇，还请<b>来寻我平分当日所获战利品</b>。$	${p1}, since the last inspection tour of the cemetery a few days ago, the situation has calmed down. Please proceed with the rest of the matters.<b>Come to share the treasures I acquired that day with them</b>。	来寻我平分当日所获战利品
^(?<p1>[\\s\\S]+?)！我听掌柜的说了，这盗匪的消息来自于巴陵村北方。\\\\n似乎有路经当地的旅人遭到抢劫，好不容易才逃回村里。$	${p1}! I heard from the shopkeeper that the information about the bandits comes from Baling Village to the north.\\nIt seems that travelers passing through the area were robbed, and they barely made it back to the village.	这盗匪的消息来自于巴陵村北方
